book_id,warehouse_id,stock_count,last_updated
18474,2,199,2024-11-21 00:00:00
18474,6,55,2024-12-08 00:00:00
18475,5,96,2024-12-05 00:00:00
18475,4,36,2024-11-13 00:00:00
18475,2,170,2024-10-19 00:00:00
18475,8,2,2024-08-25 00:00:00
18476,7,108,2024-12-31 00:00:00
18476,5,167,2024-12-07 00:00:00
18476,3,188,2024-09-24 00:00:00
18477,7,167,2024-09-27 00:00:00
18478,1,160,2024-06-30 00:00:00
18478,8,196,2024-11-25 00:00:00
18478,6,192,2024-12-02 00:00:00
18478,2,114,2024-10-11 00:00:00
18479,5,172,2024-11-02 00:00:00
18479,8,53,2024-09-25 00:00:00
18480,3,65,2024-08-29 00:00:00
18480,1,83,2024-12-11 00:00:00
18481,8,3,2024-11-09 00:00:00
18481,5,167,2024-11-15 00:00:00
18482,2,184,2024-08-25 00:00:00
18482,5,49,2024-12-30 00:00:00
18482,8,8,2024-12-25 00:00:00
18483,5,173,2024-11-10 00:00:00
18483,3,176,2024-11-04 00:00:00
18483,8,15,2024-08-08 00:00:00
18483,7,179,2024-12-19 00:00:00
18484,1,2,2024-12-27 00:00:00
18484,6,114,2024-12-25 00:00:00
18485,3,184,2024-12-08 00:00:00
18485,2,45,2024-12-30 00:00:00
18485,7,72,2024-10-15 00:00:00
18486,6,67,2024-10-01 00:00:00
18487,7,65,2024-02-11 00:00:00
18487,2,167,2024-12-27 00:00:00
18487,5,92,2024-12-07 00:00:00
18488,7,77,2024-12-12 00:00:00
18488,8,41,2024-12-23 00:00:00
18488,4,30,2024-09-23 00:00:00
18489,8,75,2024-09-06 00:00:00
18489,3,185,2024-11-24 00:00:00
18489,2,84,2024-12-04 00:00:00
18489,5,105,2024-12-20 00:00:00
18490,1,80,2024-12-31 00:00:00
18490,7,189,2024-12-21 00:00:00
18490,6,80,2024-10-09 00:00:00
18491,4,160,2024-11-11 00:00:00
18492,1,67,2024-10-08 00:00:00
18492,8,92,2024-11-19 00:00:00
18492,6,100,2024-08-31 00:00:00
18493,2,48,2024-12-08 00:00:00
18493,8,96,2024-12-22 00:00:00
18493,6,18,2024-11-01 00:00:00
18494,4,41,2024-11-16 00:00:00
18494,7,175,2024-12-18 00:00:00
18494,5,139,2024-12-17 00:00:00
18494,6,71,2024-12-28 00:00:00
18494,3,39,2024-06-28 00:00:00
18495,5,68,2024-11-22 00:00:00
18495,4,180,2024-12-20 00:00:00
18496,2,8,2024-12-20 00:00:00
18496,8,191,2024-12-18 00:00:00
18497,7,193,2024-11-25 00:00:00
18498,1,117,2024-09-14 00:00:00
18498,8,153,2024-08-09 00:00:00
18499,7,179,2024-10-03 00:00:00
18499,4,1,2024-09-27 00:00:00
18499,3,75,2024-09-21 00:00:00
18499,5,62,2024-10-12 00:00:00
18499,8,93,2024-07-20 00:00:00
18500,1,30,2024-12-11 00:00:00
18501,7,77,2024-08-23 00:00:00
18501,8,47,2024-06-29 00:00:00
18501,1,187,2024-08-15 00:00:00
18502,8,189,2024-08-26 00:00:00
18503,4,17,2024-11-28 00:00:00
18503,8,192,2024-11-30 00:00:00
18503,6,5,2024-11-08 00:00:00
18504,4,74,2024-11-21 00:00:00
18504,1,58,2024-08-24 00:00:00
18504,7,168,2024-11-24 00:00:00
18504,6,41,2024-12-20 00:00:00
18505,2,176,2024-11-06 00:00:00
18505,7,124,2024-05-22 00:00:00
18506,4,99,2024-11-30 00:00:00
18506,1,147,2024-12-22 00:00:00
18507,3,161,2024-11-15 00:00:00
18507,2,127,2024-12-09 00:00:00
18508,1,106,2024-09-26 00:00:00
18508,2,32,2024-12-21 00:00:00
18508,7,47,2024-10-27 00:00:00
18509,8,8,2024-10-06 00:00:00
18510,8,42,2024-11-25 00:00:00
18510,1,85,2024-11-17 00:00:00
18510,7,180,2024-10-17 00:00:00
18510,3,190,2024-11-15 00:00:00
18510,4,155,2024-12-30 00:00:00
18511,2,6,2024-12-07 00:00:00
18511,4,135,2024-06-14 00:00:00
18511,5,126,2024-08-21 00:00:00
18511,7,101,2024-10-12 00:00:00
18511,6,192,2024-12-26 00:00:00
18512,1,71,2024-12-07 00:00:00
18512,2,7,2024-12-18 00:00:00
18512,8,15,2024-10-30 00:00:00
18512,6,58,2024-12-02 00:00:00
18512,7,155,2024-08-26 00:00:00
18513,3,157,2024-12-30 00:00:00
18513,7,192,2024-12-16 00:00:00
18514,8,79,2024-10-08 00:00:00
18514,1,169,2024-08-24 00:00:00
18514,5,33,2024-07-22 00:00:00
18515,6,180,2024-12-11 00:00:00
18515,3,15,2024-12-04 00:00:00
18515,5,189,2024-12-31 00:00:00
18515,1,41,2024-12-20 00:00:00
18516,6,72,2024-12-13 00:00:00
18516,3,94,2024-11-22 00:00:00
18516,8,83,2024-11-13 00:00:00
18517,7,187,2024-10-07 00:00:00
18517,5,157,2024-12-18 00:00:00
18517,3,28,2024-11-16 00:00:00
18518,4,112,2024-12-12 00:00:00
18518,8,15,2024-12-16 00:00:00
18518,1,193,2024-12-07 00:00:00
18518,5,34,2024-10-18 00:00:00
18519,4,59,2024-10-13 00:00:00
18519,3,153,2024-12-17 00:00:00
18519,6,46,2024-11-12 00:00:00
18519,1,138,2024-09-28 00:00:00
18520,6,93,2024-10-19 00:00:00
18520,8,76,2024-08-18 00:00:00
18520,5,126,2024-12-21 00:00:00
18520,4,87,2024-06-16 00:00:00
18521,7,40,2024-11-08 00:00:00
18521,3,188,2024-10-05 00:00:00
18521,1,184,2024-10-28 00:00:00
18522,6,80,2024-10-15 00:00:00
18522,5,33,2024-12-20 00:00:00
18522,1,166,2024-09-19 00:00:00
18522,4,126,2024-12-06 00:00:00
18523,3,81,2024-11-15 00:00:00
18523,6,29,2024-11-26 00:00:00
18523,8,167,2024-11-26 00:00:00
18523,7,133,2024-11-22 00:00:00
18524,3,68,2024-11-11 00:00:00
18524,8,198,2024-05-25 00:00:00
18524,7,55,2024-09-21 00:00:00
18524,4,197,2024-12-07 00:00:00
18525,5,132,2024-12-01 00:00:00
18525,7,107,2024-10-23 00:00:00
18525,4,41,2024-12-24 00:00:00
18525,6,138,2024-12-22 00:00:00
18525,3,56,2024-11-02 00:00:00
18526,4,137,2024-12-29 00:00:00
18526,3,3,2024-12-01 00:00:00
18526,2,187,2024-10-01 00:00:00
18527,3,139,2024-11-21 00:00:00
18527,2,28,2024-10-31 00:00:00
18528,2,73,2024-07-08 00:00:00
18529,4,111,2024-12-23 00:00:00
18529,6,196,2024-12-20 00:00:00
18529,1,118,2024-11-17 00:00:00
18529,8,73,2024-12-22 00:00:00
18529,7,68,2024-11-23 00:00:00
18530,6,83,2023-08-18 00:00:00
18530,5,76,2024-12-02 00:00:00
18530,3,62,2024-11-18 00:00:00
18531,7,108,2024-08-13 00:00:00
18531,3,152,2024-12-26 00:00:00
18532,8,156,2024-12-19 00:00:00
18532,7,125,2024-10-05 00:00:00
18532,5,167,2024-11-26 00:00:00
18533,2,154,2024-11-20 00:00:00
18533,4,172,2024-12-02 00:00:00
18533,6,57,2024-10-28 00:00:00
18534,7,79,2024-12-30 00:00:00
18534,3,52,2024-12-17 00:00:00
18534,8,154,2024-12-07 00:00:00
18535,8,84,2024-12-03 00:00:00
18535,3,164,2024-12-12 00:00:00
18535,2,65,2024-10-11 00:00:00
18536,3,48,2024-12-29 00:00:00
18536,1,62,2024-12-23 00:00:00
18536,7,109,2024-09-05 00:00:00
18537,4,121,2024-12-17 00:00:00
18537,5,109,2024-11-24 00:00:00
18537,1,13,2024-11-02 00:00:00
18537,2,102,2024-09-17 00:00:00
18538,7,89,2024-11-12 00:00:00
18538,8,135,2024-12-27 00:00:00
18538,1,23,2024-12-02 00:00:00
18538,3,41,2024-12-27 00:00:00
18539,2,41,2024-10-23 00:00:00
18539,6,4,2024-12-29 00:00:00
18539,5,75,2024-12-14 00:00:00
18539,8,1,2024-12-11 00:00:00
18540,3,79,2024-12-19 00:00:00
18540,1,87,2024-12-14 00:00:00
18540,6,163,2024-09-18 00:00:00
18541,7,21,2023-10-17 00:00:00
18541,1,179,2024-12-08 00:00:00
18541,3,138,2024-11-21 00:00:00
18542,8,136,2024-12-19 00:00:00
18542,6,164,2024-12-03 00:00:00
18543,2,65,2024-12-31 00:00:00
18543,8,57,2024-10-06 00:00:00
18543,3,124,2024-12-27 00:00:00
18544,7,95,2024-11-24 00:00:00
18544,4,117,2024-12-01 00:00:00
18544,5,81,2024-11-16 00:00:00
18545,2,156,2024-12-07 00:00:00
18545,1,177,2024-12-15 00:00:00
18545,6,177,2024-11-10 00:00:00
18546,8,75,2024-10-18 00:00:00
18546,5,152,2024-12-31 00:00:00
18546,3,90,2024-12-23 00:00:00
18546,6,110,2024-12-12 00:00:00
18547,6,67,2024-12-14 00:00:00
18547,1,22,2024-12-29 00:00:00
18547,5,195,2024-12-27 00:00:00
18548,5,199,2024-10-08 00:00:00
18548,6,156,2024-07-03 00:00:00
18548,8,170,2024-12-02 00:00:00
18548,3,45,2024-11-08 00:00:00
18549,6,55,2024-10-01 00:00:00
18549,7,58,2024-11-24 00:00:00
18550,2,199,2024-10-27 00:00:00
18550,1,67,2024-10-24 00:00:00
18551,8,164,2024-11-03 00:00:00
18551,6,85,2024-12-12 00:00:00
18552,1,47,2024-10-29 00:00:00
18552,5,117,2024-12-07 00:00:00
18552,3,150,2024-12-28 00:00:00
18552,8,59,2024-11-30 00:00:00
18553,2,137,2024-06-25 00:00:00
18553,6,193,2024-09-06 00:00:00
18553,8,89,2024-12-30 00:00:00
18554,8,47,2024-08-27 00:00:00
18554,6,134,2024-12-01 00:00:00
18554,3,35,2024-11-23 00:00:00
18555,3,7,2024-10-16 00:00:00
18555,6,53,2024-12-05 00:00:00
18555,5,107,2024-07-21 00:00:00
18555,1,191,2024-10-22 00:00:00
18556,1,147,2024-10-27 00:00:00
18556,7,199,2024-11-02 00:00:00
18556,4,186,2024-12-20 00:00:00
18556,8,0,2024-12-04 00:00:00
18556,6,172,2024-11-21 00:00:00
18557,4,63,2024-12-08 00:00:00
18557,7,175,2024-12-02 00:00:00
18558,6,23,2024-09-11 00:00:00
18558,3,90,2024-09-16 00:00:00
18558,7,86,2024-12-20 00:00:00
18558,4,24,2024-12-17 00:00:00
18558,5,23,2024-11-15 00:00:00
18559,8,119,2024-10-28 00:00:00
18559,1,63,2024-12-21 00:00:00
18559,7,191,2024-11-10 00:00:00
18560,2,10,2024-09-30 00:00:00
18560,3,199,2024-10-18 00:00:00
18560,7,82,2024-11-13 00:00:00
18561,7,102,2024-10-05 00:00:00
18561,6,55,2024-12-31 00:00:00
18561,8,163,2024-11-01 00:00:00
18561,2,28,2024-10-11 00:00:00
18561,1,174,2024-12-16 00:00:00
18562,2,51,2024-10-08 00:00:00
18562,1,52,2024-12-22 00:00:00
18562,8,64,2024-10-31 00:00:00
18562,3,167,2024-11-12 00:00:00
18563,3,4,2024-10-02 00:00:00
18563,2,196,2024-08-02 00:00:00
18563,4,163,2024-07-15 00:00:00
18563,6,53,2024-12-30 00:00:00
18564,4,144,2024-12-13 00:00:00
18564,5,69,2024-10-31 00:00:00
18565,6,129,2024-10-01 00:00:00
18565,1,133,2024-12-07 00:00:00
18565,2,64,2024-11-02 00:00:00
18566,3,106,2024-12-29 00:00:00
18566,6,135,2024-12-28 00:00:00
18566,8,127,2024-11-17 00:00:00
18566,5,34,2024-06-12 00:00:00
18567,5,22,2024-03-30 00:00:00
18567,3,153,2024-11-13 00:00:00
18568,3,185,2024-09-26 00:00:00
18568,7,10,2024-11-22 00:00:00
18568,8,115,2024-11-02 00:00:00
18568,4,0,2024-11-01 00:00:00
18568,2,116,2024-12-02 00:00:00
18569,6,14,2024-12-20 00:00:00
18569,3,73,2024-09-05 00:00:00
18569,2,183,2024-10-09 00:00:00
18570,2,165,2024-08-16 00:00:00
18570,6,5,2024-12-13 00:00:00
18570,4,137,2024-12-26 00:00:00
18571,6,190,2024-12-20 00:00:00
18571,5,78,2024-10-30 00:00:00
18571,2,118,2024-10-14 00:00:00
18571,7,175,2024-10-17 00:00:00
18572,5,5,2024-10-09 00:00:00
18572,4,152,2024-12-26 00:00:00
18572,3,94,2024-07-31 00:00:00
18572,6,175,2024-09-28 00:00:00
18573,8,52,2024-12-26 00:00:00
18573,7,173,2024-07-26 00:00:00
18573,1,125,2024-10-11 00:00:00
18573,3,141,2024-12-30 00:00:00
18573,4,176,2024-11-28 00:00:00
18574,1,64,2024-09-27 00:00:00
18574,2,160,2024-11-27 00:00:00
18574,3,169,2024-12-24 00:00:00
18574,7,80,2024-10-21 00:00:00
18575,4,4,2024-12-17 00:00:00
18576,5,13,2024-08-18 00:00:00
18576,1,82,2024-12-24 00:00:00
18576,2,114,2024-11-28 00:00:00
18576,8,33,2024-12-06 00:00:00
18577,4,19,2024-10-23 00:00:00
18577,1,158,2024-10-27 00:00:00
18577,5,158,2024-11-27 00:00:00
18578,2,61,2024-09-24 00:00:00
18578,5,55,2024-05-05 00:00:00
18578,4,147,2024-12-17 00:00:00
18579,2,43,2024-04-28 00:00:00
18579,8,195,2024-12-03 00:00:00
18579,1,137,2024-11-30 00:00:00
18579,3,33,2024-12-13 00:00:00
18580,8,100,2024-11-04 00:00:00
18580,2,113,2024-10-11 00:00:00
18581,1,3,2024-08-21 00:00:00
18581,2,192,2024-11-20 00:00:00
18582,3,33,2024-08-16 00:00:00
18582,1,140,2024-12-26 00:00:00
18582,8,95,2024-12-22 00:00:00
18582,7,130,2024-07-21 00:00:00
18583,1,37,2024-11-14 00:00:00
18583,5,74,2024-11-07 00:00:00
18584,1,185,2024-10-17 00:00:00
18584,8,117,2024-12-13 00:00:00
18584,2,102,2024-11-06 00:00:00
18585,2,32,2024-07-02 00:00:00
18585,6,139,2024-09-23 00:00:00
18585,3,14,2024-12-24 00:00:00
18585,8,119,2024-12-14 00:00:00
18585,7,63,2024-11-27 00:00:00
18586,2,121,2024-12-21 00:00:00
18586,5,168,2024-12-16 00:00:00
18586,6,75,2024-11-28 00:00:00
18587,7,72,2024-06-11 00:00:00
18587,4,150,2024-11-10 00:00:00
18587,1,80,2024-10-03 00:00:00
18587,5,110,2024-12-10 00:00:00
18588,4,183,2024-09-02 00:00:00
18588,3,8,2024-12-27 00:00:00
18588,5,71,2024-12-29 00:00:00
18589,4,114,2024-12-29 00:00:00
18589,3,10,2024-11-29 00:00:00
18589,7,189,2024-12-18 00:00:00
18589,6,197,2024-12-31 00:00:00
18589,2,16,2024-07-03 00:00:00
18590,7,140,2024-12-26 00:00:00
18590,1,199,2024-07-31 00:00:00
18590,3,107,2024-12-08 00:00:00
18590,8,156,2024-12-30 00:00:00
18591,1,69,2024-11-27 00:00:00
18591,3,124,2024-09-23 00:00:00
18591,7,78,2024-11-16 00:00:00
18591,4,10,2024-12-20 00:00:00
18592,4,56,2024-10-04 00:00:00
18592,7,171,2024-11-27 00:00:00
18593,2,83,2024-12-13 00:00:00
18593,7,63,2024-12-01 00:00:00
18593,8,181,2024-11-11 00:00:00
18594,2,67,2024-11-30 00:00:00
18594,3,189,2024-11-14 00:00:00
18594,8,42,2024-12-21 00:00:00
18595,4,193,2024-08-22 00:00:00
18595,5,0,2024-12-22 00:00:00
18595,7,3,2024-10-04 00:00:00
18595,2,96,2024-12-15 00:00:00
18596,8,57,2024-12-26 00:00:00
18596,1,4,2024-12-21 00:00:00
18596,6,5,2024-07-12 00:00:00
18597,4,64,2024-11-05 00:00:00
18597,2,135,2024-10-26 00:00:00
18597,6,13,2024-12-06 00:00:00
18597,8,41,2024-10-26 00:00:00
18598,4,107,2024-12-29 00:00:00
18598,5,53,2024-07-27 00:00:00
18598,8,91,2024-10-14 00:00:00
18599,7,83,2024-11-13 00:00:00
18599,5,52,2024-12-31 00:00:00
18599,2,45,2024-11-17 00:00:00
18600,1,119,2024-12-11 00:00:00
18600,2,195,2024-12-26 00:00:00
18600,4,14,2024-12-06 00:00:00
18600,5,171,2024-09-25 00:00:00
18601,1,20,2024-08-19 00:00:00
18601,4,126,2024-12-03 00:00:00
18601,6,168,2024-10-09 00:00:00
18602,1,163,2024-12-11 00:00:00
18602,8,13,2024-12-20 00:00:00
18603,2,184,2024-04-14 00:00:00
18603,8,76,2024-09-20 00:00:00
18604,2,75,2024-07-28 00:00:00
18604,8,91,2024-07-04 00:00:00
18604,5,167,2024-10-28 00:00:00
18604,3,26,2024-12-29 00:00:00
18604,7,153,2024-12-29 00:00:00
18605,6,180,2024-12-13 00:00:00
18605,8,44,2024-12-03 00:00:00
18605,5,200,2024-12-19 00:00:00
18605,3,109,2024-09-16 00:00:00
18606,1,192,2024-08-09 00:00:00
18606,4,158,2024-12-07 00:00:00
18606,5,117,2024-12-09 00:00:00
18607,3,29,2024-12-19 00:00:00
18607,8,65,2024-11-19 00:00:00
18607,7,82,2024-12-20 00:00:00
18608,8,137,2024-12-31 00:00:00
18609,5,56,2024-12-16 00:00:00
18609,8,154,2024-12-18 00:00:00
18609,2,80,2024-11-14 00:00:00
18610,4,17,2024-10-18 00:00:00
18610,7,194,2024-11-18 00:00:00
18610,8,123,2024-12-29 00:00:00
18610,6,95,2024-12-24 00:00:00
18610,1,80,2024-06-27 00:00:00
18611,2,117,2024-07-30 00:00:00
18611,7,163,2024-12-14 00:00:00
18611,1,151,2024-12-28 00:00:00
18611,6,130,2024-12-31 00:00:00
18612,6,46,2024-12-22 00:00:00
18612,2,197,2024-12-03 00:00:00
18613,1,168,2024-10-30 00:00:00
18613,4,144,2024-08-23 00:00:00
18613,2,139,2024-12-19 00:00:00
18613,8,21,2024-09-18 00:00:00
18614,8,73,2024-12-23 00:00:00
18614,6,86,2024-12-04 00:00:00
18614,1,84,2024-08-20 00:00:00
18614,2,36,2024-12-01 00:00:00
18615,4,154,2024-12-28 00:00:00
18616,5,149,2024-12-09 00:00:00
18616,3,179,2024-12-18 00:00:00
18616,2,143,2024-12-12 00:00:00
18617,6,167,2024-07-30 00:00:00
18617,2,140,2024-09-29 00:00:00
18618,8,45,2024-11-18 00:00:00
18619,3,20,2024-11-21 00:00:00
18619,2,179,2024-12-07 00:00:00
18619,5,68,2024-12-30 00:00:00
18620,8,49,2024-11-03 00:00:00
18620,6,169,2024-08-26 00:00:00
18620,3,127,2024-08-26 00:00:00
18620,4,75,2024-11-13 00:00:00
18620,2,132,2024-09-02 00:00:00
18621,3,186,2024-12-15 00:00:00
18621,1,170,2024-11-19 00:00:00
18622,6,193,2024-12-03 00:00:00
18623,4,85,2024-12-09 00:00:00
18623,2,159,2024-11-21 00:00:00
18623,6,153,2024-11-28 00:00:00
18624,1,96,2024-11-18 00:00:00
18624,4,54,2024-12-07 00:00:00
18624,6,37,2024-12-26 00:00:00
18624,7,15,2024-11-07 00:00:00
18625,8,122,2024-08-05 00:00:00
18625,6,94,2024-10-29 00:00:00
18626,5,34,2024-09-21 00:00:00
18626,4,142,2024-12-30 00:00:00
18626,6,189,2024-11-13 00:00:00
18627,1,192,2024-09-18 00:00:00
18627,3,152,2024-10-17 00:00:00
18627,2,93,2024-09-08 00:00:00
18628,3,189,2024-12-27 00:00:00
18628,8,156,2024-06-25 00:00:00
18628,1,66,2024-11-04 00:00:00
18629,6,42,2024-09-23 00:00:00
18629,4,110,2024-12-07 00:00:00
18629,2,89,2024-12-20 00:00:00
18629,7,62,2024-11-21 00:00:00
18629,5,185,2024-12-28 00:00:00
18630,2,29,2024-12-19 00:00:00
18630,6,23,2024-12-30 00:00:00
18630,1,141,2024-12-30 00:00:00
18630,5,46,2024-09-23 00:00:00
18630,8,192,2024-10-30 00:00:00
18631,2,27,2024-12-08 00:00:00
18631,4,63,2024-10-23 00:00:00
18631,5,145,2024-12-10 00:00:00
18631,6,42,2024-12-03 00:00:00
18632,2,101,2024-09-06 00:00:00
18632,5,61,2024-11-27 00:00:00
18633,1,45,2024-10-11 00:00:00
18633,8,52,2024-11-23 00:00:00
18634,1,144,2024-09-30 00:00:00
18634,4,59,2024-11-07 00:00:00
18634,8,72,2024-02-28 00:00:00
18634,7,56,2024-09-18 00:00:00
18634,2,122,2024-11-04 00:00:00
18635,8,89,2024-12-22 00:00:00
18635,5,108,2024-11-22 00:00:00
18636,7,172,2024-10-28 00:00:00
18636,2,98,2024-10-16 00:00:00
18636,8,143,2024-11-08 00:00:00
18636,1,171,2024-11-20 00:00:00
18637,3,166,2024-12-17 00:00:00
18637,1,32,2024-12-10 00:00:00
18637,2,38,2024-12-21 00:00:00
18637,6,180,2024-12-23 00:00:00
18638,7,94,2024-12-21 00:00:00
18638,6,189,2024-04-20 00:00:00
18638,2,69,2024-10-21 00:00:00
18639,1,109,2024-11-24 00:00:00
18639,3,102,2024-12-29 00:00:00
18639,4,139,2024-12-15 00:00:00
18640,4,70,2024-11-28 00:00:00
18640,1,59,2024-12-31 00:00:00
18640,6,59,2024-11-25 00:00:00
18641,6,190,2024-12-04 00:00:00
18641,3,191,2024-12-13 00:00:00
18642,3,185,2024-10-26 00:00:00
18642,1,167,2024-12-22 00:00:00
18643,3,101,2024-12-18 00:00:00
18643,1,112,2024-07-13 00:00:00
18643,7,98,2024-10-06 00:00:00
18644,7,185,2024-12-27 00:00:00
18644,4,38,2024-10-21 00:00:00
18644,3,126,2024-10-12 00:00:00
18644,5,187,2024-12-11 00:00:00
18645,8,159,2024-11-29 00:00:00
18646,5,65,2024-11-05 00:00:00
18646,7,193,2024-04-09 00:00:00
18646,6,109,2024-09-14 00:00:00
18646,3,62,2024-12-08 00:00:00
18647,6,101,2024-09-08 00:00:00
18647,7,179,2024-11-27 00:00:00
18647,3,78,2024-12-09 00:00:00
18647,5,13,2024-10-14 00:00:00
18648,2,156,2024-12-17 00:00:00
18648,3,98,2024-11-23 00:00:00
18648,8,58,2024-12-20 00:00:00
18648,7,23,2024-11-13 00:00:00
18648,5,164,2024-12-26 00:00:00
18649,7,29,2024-12-15 00:00:00
18649,6,159,2024-11-10 00:00:00
18649,4,23,2024-12-29 00:00:00
18649,1,53,2024-12-01 00:00:00
18650,8,104,2024-12-13 00:00:00
18650,6,167,2024-12-20 00:00:00
18650,3,16,2024-11-09 00:00:00
18651,6,199,2024-12-31 00:00:00
18651,7,128,2024-12-27 00:00:00
18652,7,11,2024-11-26 00:00:00
18652,4,7,2024-10-11 00:00:00
18652,5,70,2024-09-25 00:00:00
18653,5,178,2024-12-11 00:00:00
18653,2,50,2024-12-28 00:00:00
18653,8,141,2024-05-11 00:00:00
18654,2,39,2024-09-18 00:00:00
18654,1,153,2024-06-23 00:00:00
18654,4,68,2024-12-01 00:00:00
18654,6,171,2024-11-14 00:00:00
18655,2,92,2024-12-30 00:00:00
18655,3,121,2024-12-14 00:00:00
18655,6,192,2024-12-29 00:00:00
18656,3,18,2024-10-27 00:00:00
18656,8,24,2024-12-18 00:00:00
18656,4,158,2024-11-20 00:00:00
18657,5,191,2024-12-17 00:00:00
18657,4,10,2024-06-21 00:00:00
18658,6,158,2024-12-25 00:00:00
18658,3,12,2024-10-17 00:00:00
18659,6,68,2024-08-14 00:00:00
18659,5,2,2024-12-15 00:00:00
18659,7,40,2024-12-17 00:00:00
18659,4,17,2024-12-29 00:00:00
18660,6,22,2024-11-17 00:00:00
18660,3,187,2024-12-13 00:00:00
18661,5,4,2024-09-08 00:00:00
18661,1,105,2024-10-06 00:00:00
18661,2,99,2024-12-06 00:00:00
18662,3,186,2024-12-15 00:00:00
18662,6,151,2024-12-11 00:00:00
18662,2,136,2024-09-10 00:00:00
18662,5,67,2024-12-29 00:00:00
18663,1,102,2024-10-29 00:00:00
18664,8,54,2024-08-03 00:00:00
18664,7,156,2024-10-24 00:00:00
18664,2,70,2024-11-01 00:00:00
18664,4,140,2024-05-05 00:00:00
18665,3,159,2024-07-27 00:00:00
18666,6,148,2024-12-07 00:00:00
18666,3,86,2024-10-15 00:00:00
18666,4,19,2024-10-09 00:00:00
18667,7,121,2024-07-26 00:00:00
18667,3,112,2024-09-30 00:00:00
18667,1,73,2024-12-21 00:00:00
18667,2,111,2024-11-24 00:00:00
18668,4,22,2024-12-30 00:00:00
18668,7,188,2024-12-29 00:00:00
18668,5,54,2024-11-26 00:00:00
18669,3,168,2024-12-03 00:00:00
18669,6,78,2024-12-28 00:00:00
18670,8,163,2024-11-28 00:00:00
18670,4,153,2024-10-15 00:00:00
18670,1,160,2024-09-05 00:00:00
18671,4,29,2024-12-05 00:00:00
18671,6,52,2024-12-08 00:00:00
18672,3,83,2024-11-15 00:00:00
18672,5,75,2024-12-02 00:00:00
18672,7,123,2024-06-14 00:00:00
18672,6,148,2024-12-20 00:00:00
18673,3,155,2024-12-08 00:00:00
18673,8,63,2024-10-12 00:00:00
18673,2,54,2024-08-21 00:00:00
18673,6,164,2024-10-15 00:00:00
18674,4,80,2024-10-26 00:00:00
18674,6,185,2024-12-20 00:00:00
18674,8,49,2024-09-09 00:00:00
18674,2,55,2024-08-07 00:00:00
18675,6,151,2024-09-12 00:00:00
18675,7,126,2024-11-05 00:00:00
18675,5,149,2024-06-22 00:00:00
18675,8,38,2024-11-23 00:00:00
18675,3,101,2024-11-21 00:00:00
18676,6,54,2024-12-10 00:00:00
18677,5,63,2024-12-22 00:00:00
18677,2,170,2024-07-05 00:00:00
18678,5,167,2024-12-07 00:00:00
18678,1,160,2024-11-24 00:00:00
18678,4,190,2024-12-03 00:00:00
18678,7,162,2024-11-06 00:00:00
18679,1,137,2024-10-12 00:00:00
18679,4,102,2024-09-09 00:00:00
18679,6,43,2024-12-10 00:00:00
18679,8,49,2024-06-07 00:00:00
18680,3,175,2024-11-29 00:00:00
18680,2,157,2024-10-19 00:00:00
18680,5,24,2024-12-04 00:00:00
18680,8,138,2024-12-29 00:00:00
18681,4,145,2024-11-22 00:00:00
18682,3,79,2024-11-30 00:00:00
18682,8,121,2024-11-19 00:00:00
18682,2,49,2024-12-30 00:00:00
18683,8,73,2024-08-19 00:00:00
18683,5,136,2024-12-05 00:00:00
18684,8,174,2024-07-03 00:00:00
18684,3,115,2024-11-01 00:00:00
18685,4,169,2024-12-23 00:00:00
18685,5,141,2024-12-27 00:00:00
18686,8,48,2024-12-07 00:00:00
18686,2,54,2024-12-19 00:00:00
18686,5,21,2024-12-20 00:00:00
18687,3,49,2024-04-15 00:00:00
18687,1,65,2024-09-28 00:00:00
18687,7,79,2024-12-26 00:00:00
18688,4,187,2024-10-24 00:00:00
18689,1,86,2024-12-06 00:00:00
18689,8,1,2024-12-05 00:00:00
18689,7,1,2024-11-07 00:00:00
18690,3,131,2024-05-02 00:00:00
18690,1,10,2024-09-27 00:00:00
18690,4,43,2024-03-20 00:00:00
18690,8,77,2024-12-25 00:00:00
18691,3,176,2024-09-03 00:00:00
18692,1,134,2024-11-24 00:00:00
18692,5,72,2024-11-20 00:00:00
18693,3,89,2024-12-11 00:00:00
18693,2,199,2024-11-22 00:00:00
18693,6,64,2024-09-26 00:00:00
18694,4,59,2024-09-19 00:00:00
18694,7,125,2024-12-15 00:00:00
18695,7,182,2024-10-21 00:00:00
18695,2,145,2024-12-18 00:00:00
18695,6,49,2024-10-19 00:00:00
18695,5,171,2024-06-22 00:00:00
18696,5,107,2024-10-27 00:00:00
18697,1,117,2024-10-03 00:00:00
18697,8,87,2024-09-27 00:00:00
18697,6,56,2024-11-09 00:00:00
18697,4,195,2024-11-04 00:00:00
18697,2,156,2024-11-01 00:00:00
18698,8,27,2024-12-03 00:00:00
18698,4,40,2024-12-19 00:00:00
18699,8,147,2024-11-14 00:00:00
18699,6,88,2024-12-09 00:00:00
18700,8,166,2024-12-01 00:00:00
18701,4,129,2024-08-22 00:00:00
18701,3,101,2024-11-24 00:00:00
18702,2,66,2024-10-01 00:00:00
18702,6,72,2024-12-18 00:00:00
18702,5,60,2024-11-20 00:00:00
18702,4,51,2024-12-04 00:00:00
