author_id,name,country,birth_year
1641,Yusuf Larsen,DE,1936
1642,Fatima Okafor,US,1973
1643,Uma Gupta,PL,1938
1644,Kiri Nakamura,GB,1929
1645,Bianca Rossi,MX,1953
1646,Eero Tanaka,KR,1987
1647,Alice Davidson,ES,1996
1648,Cyrus Vargas,US,1952
1649,Quincy Vargas,CA,1989
1650,Maya Gupta,AR,1992
1651,Ines Chen,KR,1932
1652,Yusuf Alvarez,JP,1977
1653,Alice Ueda,IT,1974
1654,Bianca Yamamoto,BR,1975
1655,Yusuf Tanaka,IN,1983
1656,Bianca Okafor,IT,1945
1657,Olga Rossi,US,1943
1658,Quincy Davidson,,1964
1659,Jonas Larsen,KR,1990
1660,Quincy Alvarez,KR,1920
1661,Dania Chen,US,1986
1662,Cyrus Brooks,AU,1977
1663,Victor Gupta,NL,1939
1664,Hiro Tanaka,SE,1991
1665,Kiri Rossi,NL,1930
1666,Pablo Silva,KR,1926
1667,Rosa Silva,AU,1998
1668,Greta Vargas,DE,1982
1669,Daniel Gupta,GB,1936
1670,Bianca Brooks,PL,1981
1671,Bianca Brooks,GB,1972
1672,Zara Ferreira,PL,1968
1673,Daniel Xu,MX,1950
1674,Pablo Ferreira,GB,1962
1675,Luca Ueda,GB,1984
1676,Carla Gupta,JP,2000
1677,Yusuf Hassan,AR,1946
1678,Kiri Silva,KR,1961
1679,Hiro Alvarez,ES,1962
1680,Hiro Xu,BR,1976
1681,Hiro Espinoza,PL,1967
1682,Fatima Alvarez,AR,1956
1683,Xiomara Alvarez,,1921
1684,Maya Kowalski,FR,1922
1685,Ines Larsen,BR,1958
1686,Dania Jensen,BR,1992
1687,Alice Kowalski,AU,1955
1688,Daniel Chen,US,1920
1689,Elena Wagner,SE,1985
1690,Olga Ferreira,AU,1936
1691,Olga Yamamoto,KR,2000
1692,Pablo Xu,,1978
1693,Daniel Jensen,NL,1970
1694,Farid Gupta,,1956
1695,Carla Gupta,BR,1977
1696,Ben Ueda,AR,1981
1697,Greta Zhang,GB,1988
1698,Farid Alvarez,SE,1984
1699,Hiro Jensen,GB,1998
1700,Olga Tanaka,,1954
1701,Carla Zhang,PL,1927
1702,Eero Ueda,IT,1968
1703,Tara Kowalski,MX,1950
1704,Uma Davidson,SE,1977
1705,Yusuf Yamamoto,FR,1937
1706,Victor Wagner,MX,1989
1707,Daniel Silva,KR,1949
1708,Alice Brooks,GB,1945
1709,Xiomara Quiroga,NL,1952
1710,Uma Nakamura,SE,1979
1711,Quincy Davidson,MX,1966
1712,Sven Ivanov,PL,1929
1713,Jonas Yamamoto,DE,1988
1714,Arturo Kowalski,DE,1969
1715,Eero Kowalski,JP,1974
1716,Tara Chen,SE,1980
1717,Elena Ferreira,PL,1971
1718,Greta Nakamura,MX,1988
1719,Alice Gupta,IN,1954
1720,Hiro Alvarez,NL,1962
1721,Cyrus Moreno,IT,1995
1722,Cyrus Gupta,KR,1921
1723,Maya Okafor,GB,1977
1724,Olga Espinoza,KR,1928
1725,Alice Chen,BR,1926
1726,Wei Gupta,MX,1975
1727,Xiomara Larsen,AR,1941
1728,Uma Xu,BR,1975
1729,Luca Petrov,FR,1980
1730,Tara Davidson,NL,1942
1731,Victor Okafor,GB,1998
1732,Pablo Wagner,SE,1976
1733,Carla Quiroga,IT,1995
1734,Hiro Xu,FR,1931
1735,Kiri Brooks,IT,1987
1736,Alice Moreno,BR,1986
1737,Farid Moreno,IN,1969
1738,Sven Hassan,MX,1930
1739,Olga Ivanov,ES,1986
1740,Sven Zhang,SE,1935
1741,Farid Larsen,NL,1920
1742,Luca Silva,FR,1986
1743,Carla Brooks,US,1947
1744,Quincy Yamamoto,SE,1950
1745,Cyrus Xu,BR,2000
1746,Alice Gupta,NL,1957
1747,Kiri Silva,,1998
1748,Bianca Vargas,NL,1945
1749,Xiomara Rossi,IT,1954
1750,Farid Gupta,CL,1963
1751,Wei Okafor,,1943
1752,Farid Chen,US,1947
1753,Greta Quiroga,PL,1942
1754,Carla Xu,NL,1920
1755,Farid Espinoza,IN,1944
1756,Pablo Petrov,CA,1924
1757,Uma Ferreira,AU,1977
1758,Yusuf Silva,ES,1972
1759,Zara Tanaka,AU,1989
1760,Kiri Kowalski,AU,1991
1761,Cyrus Vargas,,1956
1762,Ines Petrov,ES,1964
1763,Bianca Wagner,AU,1925
1764,Maya Kowalski,IT,1966
1765,Bianca Xu,DE,1947
1766,Alice Jensen,JP,1953
1767,Wei Ueda,CA,1960
1768,Kiri Ferreira,PL,1935
1769,Luca Ivanov,GB,1947
1770,Fatima Ferreira,PL,1925
1771,Maya Nakamura,US,1944
1772,Yusuf Silva,IN,1950
1773,Zara Wagner,IN,1997
1774,Ines Nakamura,JP,1975
1775,Greta Petrov,ES,1999
1776,Victor Chen,KR,1947
1777,Arturo Okafor,GB,1973
1778,Pablo Tanaka,AR,1930
1779,Kiri Rossi,BR,1949
1780,Ines Quiroga,DE,1939
1781,Kiri Wagner,GB,1964
1782,Hiro Chen,GB,1941
1783,Carla Larsen,US,1979
1784,Kiri Quiroga,IN,1989
1785,Arturo Zhang,KR,1982
1786,Arturo Nakamura,CA,1997
1787,Olga Vargas,IT,1981
1788,Sven Espinoza,CA,1938
1789,Noah Okafor,IN,1930
1790,Kiri Ferreira,CA,1944
1791,Elena Tanaka,GB,1958
1792,Jonas Yamamoto,AR,1943
1793,Quincy Hassan,IN,1939
1794,Uma Kowalski,MX,1956
1795,Quincy Okafor,AR,1937
1796,Hiro Ueda,MX,1990
1797,Hiro Wagner,FR,1980
1798,Kiri Davidson,PL,1977
1799,Xiomara Ueda,PL,1951
1800,Olga Xu,NL,1937
1801,Sven Kowalski,PL,1974
1802,Zara Alvarez,PL,1961
1803,Victor Jensen,FR,1950
1804,Ben Kowalski,IN,1996
1805,Rosa Wagner,SE,1930
1806,Dania Chen,ES,1927
1807,Arturo Jensen,IT,1988
1808,Daniel Petrov,SE,1981
1809,Eero Nakamura,BR,1962
1810,Daniel Espinoza,JP,1926
1811,Ben Alvarez,DE,1969
1812,Farid Larsen,KR,1960
1813,Elena Yamamoto,IT,1972
1814,Uma Xu,BR,1954
1815,Ben Vargas,ES,1971
1816,Yusuf Larsen,NL,1996
1817,Ines Ueda,PL,1923
1818,Ben Wagner,AR,1937
1819,Ines Alvarez,AR,1963
1820,Luca Davidson,SE,1954
1821,Alice Ivanov,US,1972
1822,Pablo Gupta,PL,1966
1823,Arturo Jensen,BR,1996
1824,Carla Petrov,GB,1958
1825,Ines Ferreira,NL,1923
1826,Ben Tanaka,AR,1979
1827,Hiro Gupta,CA,1957
1828,Ines Chen,CA,1966
1829,Maya Moreno,AR,1920
1830,Pablo Davidson,NL,1932
1831,Elena Moreno,,1990
1832,Alice Petrov,ES,1961
1833,Jonas Rossi,PL,1960
1834,Pablo Jensen,MX,1970
1835,Xiomara Brooks,AR,1952
1836,Noah Zhang,GB,1923
1837,Zara Hassan,US,1926
1838,Cyrus Wagner,KR,1966
1839,Sven Ferreira,ES,1986
1840,Sven Moreno,AU,1937
1841,Fatima Yamamoto,SE,1953
1842,Alice Wagner,JP,1993
1843,Maya Kowalski,SE,1970
1844,Daniel Okafor,AU,1996
1845,Alice Gupta,FR,1960
1846,Daniel Brooks,AU,1989
1847,Yusuf Ivanov,AR,1956
1848,Jonas Gupta,AU,1992
1849,Alice Alvarez,US,1965
1850,Dania Petrov,ES,1977
1851,Fatima Brooks,SE,1925
1852,Tara Brooks,FR,1972
1853,Kiri Larsen,BR,1995
1854,Pablo Chen,ES,1970
1855,Yusuf Ferreira,MX,1974
1856,Cyrus Quiroga,GB,1925
1857,Olga Larsen,GB,1952
1858,Pablo Alvarez,KR,1948
1859,Bianca Zhang,CL,1996
1860,Maya Gupta,DE,1977
1861,Bianca Tanaka,NL,1997
1862,Dania Petrov,SE,1999
1863,Greta Okafor,AU,1979
1864,Pablo Ueda,AR,1921
1865,Bianca Rossi,US,1949
1866,Sven Hassan,IT,1963
1867,Noah Nakamura,MX,1967
1868,Olga Tanaka,MX,1993
1869,Ben Xu,BR,1971
1870,Sven Alvarez,US,1996
1871,Uma Kowalski,NL,1937
1872,Kiri Espinoza,IT,1933
1873,Pablo Gupta,GB,1992
1874,Noah Moreno,JP,1953
1875,Pablo Ueda,DE,1982
1876,Tara Ferreira,DE,1981
1877,Xiomara Tanaka,FR,1921
1878,Uma Hassan,GB,1935
1879,Arturo Chen,IN,1925
1880,Maya Ivanov,SE,1932
1881,Ines Nakamura,CA,1995
1882,Farid Yamamoto,JP,1948
1883,Zara Nakamura,GB,1995
1884,Tara Gupta,BR,1938
1885,Tara Gupta,FR,1967
1886,Maya Zhang,AU,1926
1887,Zara Petrov,BR,1962
1888,Uma Ueda,,1953
1889,Dania Chen,,1990
1890,Cyrus Gupta,BR,1951
1891,Greta Ueda,MX,1937
1892,Hiro Zhang,JP,1943
1893,Victor Davidson,CA,1960
1894,Kiri Nakamura,GB,1921
1895,Xiomara Kowalski,ES,1927
1896,Kiri Kowalski,PL,1954
1897,Uma Kowalski,CL,1927
1898,Pablo Rossi,BR,1936
1899,Olga Davidson,AR,1922
1900,Maya Yamamoto,CA,1928
1901,Carla Kowalski,FR,1983
1902,Carla Silva,SE,1925
1903,Kiri Quiroga,DE,1951
1904,Tara Silva,BR,1939
1905,Maya Yamamoto,FR,1970
1906,Farid Alvarez,IT,1933
1907,Rosa Tanaka,KR,1996
1908,Yusuf Ivanov,US,1979
1909,Quincy Ferreira,PL,1988
1910,Noah Petrov,SE,1988
1911,Fatima Alvarez,AR,1991
1912,Ines Hassan,,1978
1913,Bianca Larsen,CA,1958
1914,Arturo Chen,JP,1970
1915,Yusuf Ferreira,CA,1951
1916,Greta Petrov,ES,1944
1917,Dania Alvarez,PL,1920
1918,Ines Zhang,,1997
1919,Wei Xu,ES,1943
1920,Fatima Nakamura,GB,1962
1921,Yusuf Hassan,KR,1980
1922,Eero Nakamura,ES,1968
1923,Dania Tanaka,CA,1921
1924,Bianca Okafor,SE,1926
1925,Dania Wagner,IT,1965
1926,Ines Tanaka,PL,1984
1927,Ben Nakamura,IN,1931
1928,Zara Okafor,DE,1979
1929,Olga Hassan,CA,1996
1930,Tara Zhang,DE,1931
1931,Luca Nakamura,FR,1960
1932,Noah Gupta,ES,1996
1933,Wei Tanaka,KR,1986
1934,Uma Hassan,AR,1936
1935,Yusuf Nakamura,IN,1961
1936,Eero Jensen,IN,1972
1937,Luca Silva,BR,1925
1938,Jonas Hassan,KR,1949
1939,Tara Ueda,ES,1951
1940,Eero Rossi,CL,1997
1941,Greta Nakamura,GB,1947
1942,Bianca Okafor,US,1934
1943,Tara Silva,JP,1922
1944,Arturo Davidson,CA,1966
1945,Bianca Tanaka,US,1922
1946,Quincy Kowalski,JP,1944
1947,Jonas Vargas,ES,1988
1948,Farid Hassan,,1936
1949,Ben Kowalski,NL,1956
1950,Alice Chen,IT,1931
1951,Alice Okafor,CL,1933
1952,Noah Tanaka,GB,1924
1953,Yusuf Ivanov,AR,1952
1954,Wei Quiroga,GB,1954
1955,Daniel Nakamura,AR,1942
1956,Farid Kowalski,DE,1939
1957,Quincy Chen,GB,1957
1958,Noah Tanaka,FR,1981
1959,Maya Ivanov,SE,1976
1960,Ines Rossi,IN,1968
1961,Victor Larsen,GB,1952
1962,Arturo Vargas,IT,1941
1963,Quincy Wagner,CA,2000
1964,Maya Okafor,ES,1963
1965,Eero Larsen,AR,1981
1966,Kiri Espinoza,NL,1985
1967,Tara Ueda,NL,1939
1968,Carla Vargas,NL,1974
1969,Alice Okafor,IT,1954
1970,Zara Gupta,US,1977
1971,Uma Silva,ES,1954
1972,Olga Vargas,AR,1989
1973,Farid Silva,NL,2000
1974,Daniel Zhang,IT,1925
1975,Jonas Kowalski,BR,1974
1976,Ines Yamamoto,NL,1989
1977,Bianca Wagner,US,1933
1978,Wei Brooks,DE,1965
1979,Rosa Ferreira,NL,1970
1980,Kiri Larsen,SE,1949
1981,Maya Ueda,IT,1977
1982,Zara Larsen,MX,1981
1983,Rosa Alvarez,CA,1939
1984,Xiomara Zhang,AR,1943
1985,Kiri Brooks,JP,1921
1986,Sven Vargas,CL,1993
1987,Farid Alvarez,CA,1936
1988,Wei Tanaka,MX,1991
1989,Victor Nakamura,KR,1991
1990,Eero Gupta,US,1936
1991,Alice Chen,CL,1927
1992,Tara Alvarez,AR,1995
1993,Hiro Quiroga,NL,1957
1994,Farid Brooks,NL,1974
1995,Carla Hassan,ES,1970
1996,Quincy Silva,SE,1986
1997,Uma Jensen,GB,1970
1998,Arturo Okafor,BR,1981
1999,Bianca Zhang,FR,1977
2000,Olga Vargas,SE,1970
